3241664

# OSU MPI Non-Blocking Broadcast Latency Test v7.4
# Overall = Coll. Init + Compute + MPI_Test + MPI_Wait

# Datatype: MPI_CHAR.
# Size           Overall(us)       Compute(us)    Pure Comm.(us)        Overlap(%)
1                     198.97            142.56            134.04             57.92
2                     252.17            149.83            140.90             27.37
4                     228.32            152.01            142.95             46.61
8                     270.28            141.73            133.26              3.53
16                    208.59            175.59            165.17             80.02
32                    119.63             97.69             91.73             76.09
64                    228.83            144.92            136.24             38.41
128                   124.52             98.67             92.66             72.10
256                   191.15            137.30            129.07             58.28
512                   233.92            180.18            169.49             68.29
1024                  126.01             89.55             84.06             56.64
2048                  175.19            116.89            109.85             46.92
4096                  148.60            106.81            100.34             58.35
8192                  262.71            153.52            144.35             24.36
16384                 257.24            165.06            155.22             40.61
32768                 616.10            287.82            270.94              0.00
65536                 732.18            364.19            343.00              0.00
131072                828.34            417.33            393.11              0.00
262144               1220.26            590.31            556.27              0.00
