3248562

# OSU MPI Non-Blocking Broadcast Latency Test v7.4
# Overall = Coll. Init + Compute + MPI_Test + MPI_Wait

# Datatype: MPI_CHAR.
# Size           Overall(us)       Compute(us)    Pure Comm.(us)        Overlap(%)
1                     158.57            113.91            106.99             58.25
2                     312.95            217.41            204.62             53.31
4                     150.62             84.20             79.02             15.94
8                     138.99            100.36             94.28             59.03
16                    114.86             70.26             65.86             32.28
32                    175.76            127.25            119.59             59.43
64                    124.07             79.44             74.50             40.09
128                   188.63            125.71            118.16             46.75
256                   180.85            148.74            139.87             77.04
512                   113.22             88.59             83.14             70.38
1024                   92.85             62.54             58.58             48.25
2048                  142.32             97.47             91.51             50.99
4096                  200.83            143.25            134.69             57.26
8192                  245.01            193.60            182.15             71.78
16384                 346.46            196.98            185.31             19.33
32768                 656.63            327.53            307.90              0.00
65536                 568.26            235.70            221.83              0.00
131072                866.59            438.99            413.52              0.00
262144               1048.15            598.40            563.84             20.23
