3245340

# OSU MPI Non-Blocking Broadcast Latency Test v7.4
# Overall = Coll. Init + Compute + MPI_Test + MPI_Wait

# Datatype: MPI_CHAR.
# Size           Overall(us)       Compute(us)    Pure Comm.(us)        Overlap(%)
1                     182.98            123.31            115.92             48.53
2                     205.10            142.09            133.61             52.84
4                     273.61            219.82            206.92             74.00
8                     139.04            107.01            100.51             68.13
16                    242.86            149.76            140.83             33.89
32                    259.93            187.63            176.53             59.04
64                    198.59            131.18            123.30             45.33
128                   174.06            134.03            125.99             68.23
256                   130.55             97.12             91.21             63.35
512                   231.65            153.67            144.52             46.04
1024                  158.80            136.83            128.63             82.92
2048                  151.81            130.74            122.90             82.86
4096                  131.27             93.92             88.17             57.64
8192                  299.46            170.90            160.75             20.03
16384                 316.83            156.34            147.03              0.00
32768                 670.97            332.28            312.86              0.00
65536                 646.79            268.74            252.96              0.00
131072                947.33            469.90            442.29              0.00
262144               1169.53            570.72            537.62              0.00
