3248298

# OSU MPI Non-Blocking Broadcast Latency Test v7.4
# Overall = Coll. Init + Compute + MPI_Test + MPI_Wait

# Datatype: MPI_CHAR.
# Size           Overall(us)       Compute(us)    Pure Comm.(us)        Overlap(%)
1                     205.76            137.26            129.05             46.92
2                     194.80            141.66            133.20             60.11
4                     187.35            172.25            162.05             90.69
8                     188.12             95.63             89.79              0.00
16                    182.40            102.88             96.62             17.70
32                    261.20            144.70            136.06             14.37
64                    242.06            157.48            148.09             42.88
128                   184.11            140.04            131.66             66.53
256                   251.77            176.57            166.09             54.72
512                   296.08            197.81            186.12             47.20
1024                  176.49            125.01            117.48             56.18
2048                  215.12            131.46            123.56             32.29
4096                  184.17            160.05            150.52             83.98
8192                  227.00            116.70            109.66              0.00
16384                 350.26            217.87            205.02             35.43
32768                 641.05            327.67            308.54              0.00
65536                 672.74            296.32            279.05              0.00
131072                853.78            374.67            352.92              0.00
262144               1127.30            645.54            608.33             20.81
