3247547

# OSU MPI Non-Blocking Broadcast Latency Test v7.4
# Overall = Coll. Init + Compute + MPI_Test + MPI_Wait

# Datatype: MPI_CHAR.
# Size           Overall(us)       Compute(us)    Pure Comm.(us)        Overlap(%)
1                     254.29            165.09            155.31             42.57
2                     150.64            124.40            116.91             77.56
4                     336.02            248.35            233.77             62.50
8                     156.88            115.57            108.60             61.96
16                    134.16            113.86            106.98             81.02
32                     93.25             77.96             73.13             79.09
64                    170.55            117.69            110.59             52.20
128                   162.00            106.26             99.82             44.16
256                   313.31            191.28            179.95             32.18
512                   129.66             98.82             92.81             66.77
1024                  181.36            140.33            131.92             68.89
2048                  237.86            159.14            149.65             47.40
4096                  172.24            120.46            113.16             54.24
8192                  204.78            118.32            111.19             22.24
16384                 267.04            139.68            131.29              3.00
32768                 691.20            336.37            316.71              0.00
65536                 622.49            259.48            244.26              0.00
131072                881.90            456.33            429.79              0.98
262144               1162.57            539.66            508.40              0.00
