3243863

# OSU MPI Non-Blocking Broadcast Latency Test v7.4
# Overall = Coll. Init + Compute + MPI_Test + MPI_Wait

# Datatype: MPI_CHAR.
# Size           Overall(us)       Compute(us)    Pure Comm.(us)        Overlap(%)
1                     161.84            126.42            118.85             70.19
2                     184.98            130.10            122.27             55.12
4                     180.27            135.22            127.08             64.55
8                     198.67            149.49            140.56             65.01
16                    285.06            146.22            137.48              0.00
32                    236.15            188.54            177.39             73.16
64                    157.35             69.96             65.61              0.00
128                   105.95             84.27             79.09             72.59
256                   211.32            134.52            126.45             39.26
512                   205.73            139.64            131.26             49.65
1024                  174.45            108.38            101.79             35.08
2048                  233.00            154.29            145.09             45.76
4096                  196.37            151.05            142.02             68.08
8192                  207.05            104.23             97.89              0.00
16384                 511.43            293.09            275.89             20.86
32768                 664.83            341.66            321.71              0.00
65536                 625.15            255.90            240.88              0.00
131072                890.60            387.56            364.96              0.00
262144               1212.26            598.57            563.91              0.00
