792086

# OSU MPI Non-Blocking Broadcast Latency Test v7.4
# Overall = Coll. Init + Compute + MPI_Test + MPI_Wait

# Datatype: MPI_CHAR.
# Size           Overall(us)       Compute(us)    Pure Comm.(us)        Overlap(%)
1                      19.23             10.81              9.84             14.44
2                      23.10             10.15              9.23              0.00
4                      37.25             12.88             11.81              0.00
8                      31.20             13.12             12.03              0.00
16                     55.88             18.04             16.67              0.00
32                     49.01             26.25             24.42              6.82
64                     42.09             21.89             20.30              0.53
128                    45.70             22.99             21.34              0.00
256                    21.64             11.83             10.80              9.20
512                    41.78             21.30             19.74              0.00
1024                   47.91             16.77             15.47              0.00
2048                   34.08             20.52             19.01             28.66
4096                  101.26             46.24             43.30              0.00
8192                  180.90             92.20             86.73              0.00
16384                 386.57            224.80            211.98             23.68
32768                1809.97           1345.83           1271.02             63.48
65536                3242.93           2582.39           2439.19             72.92
131072               5353.83           4348.09           4107.23             75.51
262144               9869.39           7372.95           6965.04             64.16
