788683

# OSU MPI Non-Blocking Broadcast Latency Test v7.4
# Overall = Coll. Init + Compute + MPI_Test + MPI_Wait

# Datatype: MPI_CHAR.
# Size           Overall(us)       Compute(us)    Pure Comm.(us)        Overlap(%)
1                      19.29             10.07              9.16              0.00
2                      25.03             11.65             10.62              0.00
4                      22.06             12.39             11.33             14.71
8                      19.88             13.85             12.70             52.53
16                     61.80              9.60              8.70              0.00
32                     41.56             20.96             19.41              0.00
64                     41.32             27.95             26.01             48.59
128                    45.39             29.92             27.86             44.48
256                    36.77             21.04             19.50             19.36
512                    35.93             16.35             15.07              0.00
1024                   40.95             19.34             17.88              0.00
2048                   54.58             32.63             30.45             27.93
4096                   99.35             42.77             40.02              0.00
8192                  181.41             91.68             86.23              0.00
16384                 429.02            238.34            224.77             15.17
32768                1828.40           1362.11           1286.36             63.75
65536                3147.87           2567.92           2425.45             76.09
131072               5770.98           4472.70           4224.80             69.27
262144               9212.44           7391.17           6981.90             73.91
