785986

# OSU MPI Non-Blocking Broadcast Latency Test v7.4
# Overall = Coll. Init + Compute + MPI_Test + MPI_Wait

# Datatype: MPI_CHAR.
# Size           Overall(us)       Compute(us)    Pure Comm.(us)        Overlap(%)
1                      47.51             10.94              9.94              0.00
2                      65.12             19.22             17.78              0.00
4                     107.85             12.09             11.04              0.00
8                      41.76             32.53             30.35             69.59
16                     85.22             17.86             16.50              0.00
32                     37.26             30.52             28.44             76.28
64                     21.94             13.22             12.11             28.03
128                   109.10              9.49              8.60              0.00
256                    42.44             34.69             32.39             76.07
512                    40.89             20.92             19.36              0.00
1024                   54.32             21.73             20.16              0.00
2048                   67.43             31.06             28.96              0.00
4096                   98.83             44.36             41.53              0.00
8192                  183.73             90.32             84.95              0.00
16384                 440.44            241.63            227.88             12.76
32768                1851.64           1344.64           1269.79             60.07
65536                3244.97           2590.75           2446.94             73.26
131072               5507.95           4469.02           4221.35             75.39
262144               9898.12           7336.36           6930.26             63.04
