790616

# OSU MPI Non-Blocking Broadcast Latency Test v7.4
# Overall = Coll. Init + Compute + MPI_Test + MPI_Wait

# Datatype: MPI_CHAR.
# Size           Overall(us)       Compute(us)    Pure Comm.(us)        Overlap(%)
1                      18.02             11.48             10.48             37.63
2                      26.98             13.10             12.00              0.00
4                      24.98             13.46             12.36              6.86
8                      34.66             11.57             10.57              0.00
16                     42.77             26.79             24.92             35.86
32                     33.88             14.85             13.66              0.00
64                     24.19             19.16             17.74             71.59
128                    68.69             10.84              9.88              0.00
256                    51.31             25.83             24.02              0.00
512                    49.88             22.94             21.28              0.00
1024                   32.28             21.26             19.71             44.12
2048                   49.05             23.36             21.69              0.00
4096                  106.97             43.85             41.03              0.00
8192                  175.66             90.93             85.52              0.92
16384                 425.41            237.80            224.27             16.35
32768                1823.58           1351.09           1276.02             62.97
65536                3324.93           2621.26           2475.97             71.58
131072               5440.61           4441.04           4195.23             76.17
262144               9095.52           7412.16           7002.26             75.96
