798234

# OSU MPI Non-Blocking Broadcast Latency Test v7.4
# Overall = Coll. Init + Compute + MPI_Test + MPI_Wait

# Datatype: MPI_CHAR.
# Size           Overall(us)       Compute(us)    Pure Comm.(us)        Overlap(%)
1                      19.97             11.17             10.18             13.53
2                      61.61             12.54             11.47              0.00
4                      31.84             27.08             25.20             81.12
8                      53.18             13.69             12.56              0.00
16                     57.62             14.68             13.50              0.00
32                     37.33             21.28             19.72             18.62
64                     25.30             15.09             13.89             26.53
128                    26.37             12.03             10.98              0.00
256                    46.79             14.15             13.00              0.00
512                    44.29             16.44             15.16              0.00
1024                   40.31             25.63             23.86             38.50
2048                   47.03             22.54             20.91              0.00
4096                  103.41             44.11             41.29              0.00
8192                  185.02             91.01             85.61              0.00
16384                 437.18            235.99            222.56              9.60
32768                1817.77           1349.75           1274.75             63.28
65536                3286.42           2605.69           2461.26             72.34
131072               5475.37           4360.66           4119.12             72.94
262144               9446.95           7337.95           6931.83             69.58
