795551

# OSU MPI Non-Blocking Broadcast Latency Test v7.4
# Overall = Coll. Init + Compute + MPI_Test + MPI_Wait

# Datatype: MPI_CHAR.
# Size           Overall(us)       Compute(us)    Pure Comm.(us)        Overlap(%)
1                      19.57             10.79              9.82             10.64
2                      28.41             11.95             10.90              0.00
4                      26.90             21.36             19.82             72.01
8                      40.56             23.98             22.27             25.53
16                     36.53             26.89             25.02             61.47
32                     38.50             12.27             11.21              0.00
64                     35.83             24.83             23.07             52.32
128                    48.02             16.51             15.22              0.00
256                    33.24             26.17             24.33             70.93
512                    42.22             18.15             16.78              0.00
1024                   49.94             19.62             18.16              0.00
2048                   44.71             28.75             26.78             40.43
4096                   99.47             43.77             40.96              0.00
8192                  184.49             90.81             85.40              0.00
16384                 417.60            238.51            224.92             20.37
32768                1845.35           1375.30           1298.79             63.81
65536                3167.10           2524.25           2384.19             73.04
131072               5253.70           4314.85           4075.67             76.96
262144               8884.20           7238.54           6837.78             75.93
