796777

# OSU MPI Non-Blocking Broadcast Latency Test v7.4
# Overall = Coll. Init + Compute + MPI_Test + MPI_Wait

# Datatype: MPI_CHAR.
# Size           Overall(us)       Compute(us)    Pure Comm.(us)        Overlap(%)
1                      19.18             11.45             10.44             25.91
2                      19.70              9.86              8.93              0.00
4                      26.05             11.00             10.01              0.00
8                      36.13             15.01             13.81              0.00
16                     41.69             18.84             17.44              0.00
32                     37.68             24.44             22.71             41.73
64                     23.48             13.60             12.46             20.72
128                    38.90             14.22             13.06              0.00
256                    45.47             27.74             25.84             31.39
512                    50.86             25.74             23.93              0.00
1024                   25.30             16.72             15.43             44.39
2048                   44.86             27.00             25.13             28.91
4096                  104.68             45.83             42.91              0.00
8192                  181.08             90.19             84.81              0.00
16384                 433.99            239.98            226.31             14.27
32768                1844.99           1368.99           1292.91             63.18
65536                3310.21           2665.03           2517.38             74.37
131072               6291.88           4442.19           4196.22             55.92
262144              10545.12           7328.60           6923.21             53.54
