3248960

# OSU MPI Non-Blocking Broadcast Latency Test v7.4
# Overall = Coll. Init + Compute + MPI_Test + MPI_Wait

# Datatype: MPI_CHAR.
# Size           Overall(us)       Compute(us)    Pure Comm.(us)        Overlap(%)
1                     210.14            142.64            134.14             49.68
2                     168.07            127.91            120.23             66.60
4                     138.10            112.18            105.41             75.41
8                     204.81            138.75            130.45             49.36
16                    168.72            104.50             98.15             34.58
32                    196.98            129.92            122.12             45.09
64                    225.94            186.22            175.21             77.33
128                   222.37            158.99            149.53             57.61
256                   157.10            123.33            115.91             70.87
512                   104.86             84.04             78.87             73.61
1024                  316.03            205.22            193.10             42.61
2048                  289.29            252.82            237.96             84.68
4096                  251.39            146.61            137.86             23.99
8192                  366.41            227.85            214.42             35.38
16384                 267.95            145.26            136.57             10.16
32768                 679.68            323.65            304.76              0.00
65536                 705.56            305.87            287.93              0.00
131072                842.62            337.04            317.41              0.00
262144               1205.10            598.33            563.77              0.00
