3246759

# OSU MPI Non-Blocking Broadcast Latency Test v7.4
# Overall = Coll. Init + Compute + MPI_Test + MPI_Wait

# Datatype: MPI_CHAR.
# Size           Overall(us)       Compute(us)    Pure Comm.(us)        Overlap(%)
1                     231.72            163.45            153.84             55.63
2                     213.86            154.63            145.51             59.29
4                     150.93            109.46            102.90             59.70
8                     112.15             71.03             66.66             38.31
16                    190.75            124.55            117.14             43.49
32                    225.45            153.32            144.27             50.01
64                    195.29            147.24            138.51             65.31
128                   230.07            137.01            128.88             27.80
256                   171.03            120.12            112.92             54.92
512                   148.60            119.97            112.77             74.62
1024                  221.30            146.67            137.91             45.88
2048                  147.05            116.49            109.47             72.09
4096                  105.43             31.64             29.48              0.00
8192                  178.13             90.23             84.70              0.00
16384                 170.09            116.48            109.46             51.02
32768                 654.93            331.52            312.17              0.00
65536                 711.69            329.13            309.95              0.00
131072                826.31            329.27            310.12              0.00
262144               1237.83            674.66            635.79             11.42
