3241869

# OSU MPI Non-Blocking Broadcast Latency Test v7.4
# Overall = Coll. Init + Compute + MPI_Test + MPI_Wait

# Datatype: MPI_CHAR.
# Size           Overall(us)       Compute(us)    Pure Comm.(us)        Overlap(%)
1                     197.19            125.91            118.41             39.80
2                     168.83            118.00            110.92             54.17
4                     178.56            148.16            139.34             78.18
8                     161.22            117.62            110.53             60.55
16                    229.70            186.38            175.37             75.30
32                    156.62            124.58            117.00             72.61
64                    110.91             83.74             78.56             65.42
128                   189.26            134.71            126.60             56.91
256                   133.51            100.05             93.91             64.37
512                   219.05            129.77            121.95             26.79
1024                  228.48            182.62            171.72             73.29
2048                  105.53             72.12             67.61             50.58
4096                  262.53            150.20            141.19             20.44
8192                  174.82            114.51            107.55             43.92
16384                 282.98            136.05            127.88              0.00
32768                 638.87            315.13            296.68              0.00
65536                 663.15            288.31            271.39              0.00
131072                874.60            478.36            450.60             12.06
262144               1222.02            652.28            614.57              7.29
