3249231

# OSU MPI Non-Blocking Broadcast Latency Test v7.4
# Overall = Coll. Init + Compute + MPI_Test + MPI_Wait

# Datatype: MPI_CHAR.
# Size           Overall(us)       Compute(us)    Pure Comm.(us)        Overlap(%)
1                     189.24            116.20            109.24             33.13
2                     244.87            159.66            150.21             43.27
4                     207.41            184.38            173.48             86.73
8                     106.10             85.96             80.68             75.03
16                    103.05             64.94             60.87             37.38
32                    143.38            102.95             96.67             58.18
64                    175.65            146.76            137.99             79.07
128                   239.60            194.18            182.68             75.14
256                   142.30             90.26             84.71             38.57
512                   196.74            126.45            118.84             40.85
1024                  179.02            147.77            138.93             77.51
2048                  216.72            166.07            156.17             67.57
4096                  173.38             94.83             89.03             11.77
8192                  383.81            200.97            189.10              3.31
16384                 312.44            177.64            167.09             19.32
32768                 626.26            325.86            306.83              2.09
65536                 659.27            313.89            295.55              0.00
131072                845.62            339.99            320.17              0.00
262144               1196.36            641.64            604.60              8.25
