3247761

# OSU MPI Non-Blocking Broadcast Latency Test v7.4
# Overall = Coll. Init + Compute + MPI_Test + MPI_Wait

# Datatype: MPI_CHAR.
# Size           Overall(us)       Compute(us)    Pure Comm.(us)        Overlap(%)
1                     146.25            105.35             99.00             58.69
2                     150.70            121.37            114.12             74.30
4                     150.24            100.49             94.42             47.31
8                     191.42            128.77            121.06             48.25
16                    150.54            105.25             98.84             54.18
32                    219.80            163.96            154.26             63.80
64                    132.15             99.07             93.06             64.45
128                   136.76            106.74            100.25             70.05
256                   171.71            115.39            108.41             48.05
512                   171.44            127.25            119.60             63.05
1024                  192.86            141.09            132.66             60.97
2048                  338.10            183.48            172.62             10.43
4096                  342.38            163.10            153.40              0.00
8192                  162.23             75.63             70.94              0.00
16384                 245.28            146.84            138.06             28.70
32768                 649.65            323.47            304.52              0.00
65536                 739.06            307.72            289.78              0.00
131072                878.63            384.33            361.99              0.00
262144               1175.55            552.79            520.94              0.00
