3244822

# OSU MPI Non-Blocking Broadcast Latency Test v7.4
# Overall = Coll. Init + Compute + MPI_Test + MPI_Wait

# Datatype: MPI_CHAR.
# Size           Overall(us)       Compute(us)    Pure Comm.(us)        Overlap(%)
1                     168.73            118.27            111.17             54.62
2                     264.04            220.94            207.93             79.27
4                      94.89             63.96             59.95             48.41
8                      94.25             71.93             67.46             66.92
16                    257.91            163.25            153.55             38.35
32                    346.59            222.18            209.09             40.50
64                    197.04            159.33            149.85             74.83
128                   199.50            164.03            154.28             77.01
256                   105.42             82.59             77.47             70.52
512                   147.99            112.33            105.53             66.21
1024                  166.48            132.01            124.09             72.23
2048                  258.67            153.68            144.52             27.35
4096                  377.42            222.40            209.30             25.93
8192                  384.40            244.62            230.25             39.29
16384                 413.03            237.70            223.74             21.64
32768                 696.60            344.68            324.55              0.00
65536                 695.46            312.23            294.01              0.00
131072                888.45            351.70            331.22              0.00
262144               1186.84            645.83            608.57             11.10
