
# OSU MPI Non-Blocking Broadcast Latency Test v7.4
# Overall = Coll. Init + Compute + MPI_Test + MPI_Wait

# Datatype: MPI_CHAR.
# Size           Overall(us)       Compute(us)    Pure Comm.(us)        Overlap(%)
1                      11.76              6.46              5.12              0.00
2                       7.90              5.74              4.97             56.62
4                       7.66              5.59              4.94             58.08
8                       7.58              5.66              5.05             61.86
16                      7.32              5.45              4.82             61.34
32                      7.31              5.45              4.82             61.47
64                      7.33              5.48              4.84             61.73
128                     7.75              5.87              5.20             63.88
256                    12.90              8.38              7.59             40.53
512                    13.12              8.37              7.56             37.13
1024                   13.41              8.65              7.80             38.97
2048                   13.93              9.02              8.16             39.84
4096                   14.23              9.29              8.40             41.21
8192                   15.30             10.17              9.25             44.48
16384                  17.68             11.78             10.75             45.18
32768                  30.16             20.94             19.35             52.33
65536                  43.37             31.20             28.97             58.00
131072                 69.51             51.63             48.16             62.88
262144                121.96             92.50             86.52             65.94
