3241807

# OSU MPI Non-Blocking Broadcast Latency Test v7.4
# Overall = Coll. Init + Compute + MPI_Test + MPI_Wait

# Datatype: MPI_CHAR.
# Size           Overall(us)       Compute(us)    Pure Comm.(us)        Overlap(%)
1                     165.61            117.62            110.48             56.57
2                     290.93            172.82            162.51             27.32
4                     264.02            219.48            206.48             78.43
8                     185.98            129.67            121.83             53.78
16                    196.04            133.37            125.34             50.00
32                    200.06            151.92            142.82             66.29
64                    239.72            160.51            150.94             47.52
128                   118.22             84.88             79.67             58.15
256                    90.32             72.53             67.98             73.83
512                   128.88             85.40             80.11             45.72
1024                  115.76             88.19             82.69             66.65
2048                  244.06            163.15            153.38             47.24
4096                  261.67            228.70            215.18             84.68
8192                  215.19            109.20            102.56              0.00
16384                 194.93            111.03            104.28             19.54
32768                 707.04            349.18            328.74              0.00
65536                 624.36            270.67            254.80              0.00
131072                833.52            401.14            377.78              0.00
262144               1115.67            527.95            497.32              0.00
