3244017

# OSU MPI Non-Blocking Broadcast Latency Test v7.4
# Overall = Coll. Init + Compute + MPI_Test + MPI_Wait

# Datatype: MPI_CHAR.
# Size           Overall(us)       Compute(us)    Pure Comm.(us)        Overlap(%)
1                     228.23            132.29            124.36             22.85
2                     215.23            129.51            121.72             29.58
4                     239.93            199.15            187.35             78.23
8                     193.44            134.66            126.62             53.58
16                    155.68             72.32             67.82              0.00
32                    196.33            112.90            106.07             21.34
64                    241.71            186.42            175.36             68.47
128                   204.02            150.18            141.21             61.87
256                   198.95            114.24            107.30             21.06
512                   208.23            134.14            126.09             41.24
1024                  173.57            129.31            121.54             63.58
2048                  164.91            134.73            126.64             76.17
4096                  156.56            109.88            103.23             54.78
8192                  183.58            119.48            112.26             42.90
16384                 405.71            229.72            216.18             18.59
32768                 654.69            322.34            303.52              0.00
65536                 696.95            306.20            288.28              0.00
131072                865.26            381.25            359.04              0.00
262144               1118.29            561.50            529.03              0.00
