3243002

# OSU MPI Non-Blocking Broadcast Latency Test v7.4
# Overall = Coll. Init + Compute + MPI_Test + MPI_Wait

# Datatype: MPI_CHAR.
# Size           Overall(us)       Compute(us)    Pure Comm.(us)        Overlap(%)
1                     258.22            138.99            130.66              8.75
2                     248.50            215.98            203.24             84.00
4                     157.28            123.36            115.91             70.74
8                     188.66            150.37            141.37             72.92
16                    226.93            129.88            122.06             20.49
32                    217.54            139.81            131.41             40.85
64                    233.68            128.38            120.65             12.72
128                   276.59            218.83            205.91             71.95
256                   208.34            125.88            118.31             30.30
512                   221.99            153.74            144.57             52.79
1024                  280.43            199.02            187.24             56.52
2048                  250.34            212.47            199.93             81.06
4096                  137.76            108.97            102.34             71.87
8192                  295.65            157.79            148.37              7.08
16384                 398.19            243.84            229.46             32.73
32768                 729.90            391.06            368.28              7.99
65536                 688.51            327.24            308.13              0.00
131072                887.59            336.97            317.32              0.00
262144               1127.09            594.84            560.46              5.03
